Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	21	5.6	0.00125327740611	34226_AT, 875_G_AT, 37170_AT, 1891_AT, 2030_AT, 38823_S_AT, 568_AT, 37629_AT, 1432_S_AT, 41657_AT, 34375_AT, 1267_AT, 1091_AT, 1602_AT, 41445_AT, 199_S_AT, 2043_S_AT, 31977_AT, 40473_AT, 31562_AT, 2004_AT, 40792_S_AT	346	456	16792	2.23501673258	0.941747120942	0.116272951886	2.16392363357
GOTERM_BP_DIRECT	GO:0034116~positive regulation of heterotypic cell-cell adhesion	4	1.06666666667	0.00125494055009	1852_AT, 2036_S_AT, 1125_S_AT, 31615_I_AT, 1520_S_AT, 39402_AT, 259_S_AT, 1548_S_AT	346	11	16792	17.64792433	0.941966615758	0.111849470499	2.16676568427
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	7	1.86666666667	0.00129748184266	1852_AT, 1520_S_AT, 34375_AT, 1461_AT, 39402_AT, 259_S_AT, 39304_G_AT, 875_G_AT, 36103_AT, 41445_AT	346	59	16792	5.75800920937	0.947308503354	0.111065787253	2.23943559226
UP_KEYWORDS	Alternative splicing	216	57.6	0.00130464242432	1866_G_AT, 36210_G_AT, 40442_F_AT, 39522_AT, 274_AT, 1388_G_AT, 40913_AT, 1276_G_AT, 40347_AT, 37218_AT, 38642_AT, 32928_AT, 38032_AT, 1973_S_AT, 41371_AT, 37146_AT, 33492_AT, 35536_AT, 989_AT, 41382_AT, 988_AT, 2043_S_AT, 32133_AT, 36055_AT, 39519_AT, 35768_AT, 31615_I_AT, 1867_AT, 41438_AT, 36507_AT, 1939_AT, 34294_AT, 41169_AT, 37385_AT, 1018_AT, 38391_AT, 34145_AT, 36760_AT, 38463_S_AT, 39424_AT, 32679_AT, 38684_AT, 36651_AT, 33698_AT, 38671_AT, 1332_F_AT, 38629_AT, 40661_AT, 38221_AT, 38024_AT, 38062_AT, 35985_AT, 36999_AT, 36711_AT, 37378_R_AT, 1148_S_AT, 1649_AT, 39586_AT, 1804_AT, 36161_AT, 36173_R_AT, 1936_S_AT, 36101_S_AT, 224_AT, 37111_G_AT, 33922_AT, 1919_AT, 39175_AT, 257_AT, 37418_AT, 37139_AT, 35966_AT, 1743_S_AT, 32119_AT, 35067_AT, 35471_G_AT, 32359_AT, 412_S_AT, 612_S_AT, 199_S_AT, 2082_S_AT, 40792_S_AT, 40895_G_AT, 31648_AT, 34712_AT, 38654_AT, 38089_AT, 848_AT, 35160_AT, 39232_AT, 33662_AT, 41234_AT, 1244_AT, 1258_S_AT, 35376_F_AT, 40319_AT, 1139_AT, 39698_AT, 36532_AT, 32696_AT, 1125_S_AT, 35440_G_AT, 35714_AT, 33555_AT, 37377_I_AT, 38691_S_AT, 37365_AT, 41111_AT, 37857_AT, 36479_AT, 35429_AT, 34184_AT, 1953_AT, 37762_AT, 38374_AT, 37170_AT, 41788_I_AT, 39573_AT, 32626_AT, 35956_S_AT, 41736_G_AT, 35886_AT, 36100_AT, 39407_AT, 38018_G_AT, 33665_S_AT, 33539_AT, 287_AT, 41358_AT, 36957_AT, 33120_AT, 35595_AT, 41856_AT, 41105_S_AT, 31741_AT, 35345_AT, 36018_AT, 39242_AT, 706_AT, 38860_AT, 164_AT, 32265_AT, 41099_AT, 37723_AT, 1788_S_AT, 1994_AT, 35294_AT, 39950_AT, 37606_AT, 1124_AT, 32897_AT, 131_AT, 34581_S_AT, 1242_AT, 39750_AT, 1270_AT, 35500_AT, 1857_AT, 40473_AT, 31745_AT, 32405_AT, 1774_AT, 37506_AT, 1750_AT, 39159_AT, 37628_AT, 40840_AT, 1463_AT, 33470_AT, 32522_F_AT, 37424_AT, 35378_AT, 1432_S_AT, 33366_AT, 37155_AT, 35776_AT, 2036_S_AT, 39448_R_AT, 34857_AT, 37223_AT, 471_F_AT, 35606_AT, 35149_AT, 38538_AT, 32379_F_AT, 37233_AT, 41505_R_AT, 32779_S_AT, 36562_AT, 41532_AT, 40669_AT, 1267_AT, 37310_AT, 36669_AT, 936_S_AT, 34981_AT, 35848_AT, 32699_S_AT, 38970_S_AT, 41657_AT, 39304_G_AT, 37724_AT, 35414_S_AT, 36519_AT, 41726_AT, 34560_AT, 38356_AT, 41159_AT, 37722_S_AT, 887_AT, 189_S_AT, 39071_AT, 40735_AT, 37206_AT, 33825_AT, 33385_G_AT, 37317_AT, 41387_R_AT, 1911_S_AT, 40385_AT, 34688_AT, 36960_AT, 37889_AT, 568_AT, 35687_AT, 36052_AT, 38645_AT, 600_AT	363	10587	20581	1.15675313635	0.379050416964	0.0334633870721	1.78058970215
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	35	9.33333333333	0.00132026999547	35992_AT, 36999_AT, 36711_AT, 1939_AT, 38374_AT, 1388_G_AT, 1124_AT, 32583_AT, 41505_R_AT, 41532_AT, 1936_S_AT, 41788_I_AT, 1242_AT, 35376_F_AT, 1244_AT, 1895_AT, 224_AT, 36669_AT, 33922_AT, 1857_AT, 287_AT, 1919_AT, 32928_AT, 32696_AT, 37418_AT, 1774_AT, 1973_S_AT, 41371_AT, 31353_F_AT, 706_AT, 789_AT, 412_S_AT, 34989_AT, 33288_I_AT, 40790_AT, 1994_AT, 38491_AT, 37724_AT, 34165_AT	346	961	16881	1.77691530378	0.540139310388	0.105039731887	1.92702287718
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	24	6.4	0.00149980322532	35149_AT, 34712_AT, 875_G_AT, 1148_S_AT, 36754_AT, 32583_AT, 41779_AT, 2030_AT, 1895_AT, 34375_AT, 37831_AT, 41736_G_AT, 36674_AT, 1270_AT, 33665_S_AT, 1919_AT, 33120_AT, 40385_AT, 41105_S_AT, 989_AT, 1263_AT, 36103_AT, 2043_S_AT, 35776_AT, 40792_S_AT, 38062_AT	346	565	16792	2.06152744386	0.966713593214	0.12266771321	2.58434920554
UP_KEYWORDS	Chemotaxis	8	2.13333333333	0.00162875708379	33092_AT, 34375_AT, 39750_AT, 36674_AT, 875_G_AT, 36103_AT, 40385_AT, 1369_S_AT, 35372_R_AT, 32133_AT	363	97	20581	4.67603873789	0.448426958198	0.0388890273594	2.21836192991
GOTERM_BP_DIRECT	GO:0007165~signal transduction	40	10.6666666667	0.00167047001757	1520_S_AT, 39402_AT, 875_G_AT, 1388_G_AT, 33012_AT, 41169_AT, 848_AT, 32779_S_AT, 38356_AT, 33092_AT, 34375_AT, 189_S_AT, 36674_AT, 1139_AT, 1267_AT, 1270_AT, 38642_AT, 37310_AT, 1369_S_AT, 1569_R_AT, 34145_AT, 35372_R_AT, 36760_AT, 40473_AT, 31562_AT, 38953_AT, 408_AT, 41856_AT, 39159_AT, 40385_AT, 41105_S_AT, 38684_AT, 38860_AT, 706_AT, 1432_S_AT, 32359_AT, 164_AT, 40310_AT, 34493_AT, 32265_AT, 39304_G_AT, 2043_S_AT, 199_S_AT, 1372_AT	346	1161	16792	1.6720686273	0.977407155877	0.130967618017	2.87440638465
UP_KEYWORDS	Biological rhythms	9	2.4	0.00167444185578	36999_AT, 32626_AT, 1939_AT, 39304_G_AT, 38374_AT, 1124_AT, 224_AT, 38654_AT, 41216_R_AT, 40790_AT	363	125	20581	4.08218181818	0.457563111367	0.037508670253	2.27992131959
INTERPRO	IPR001811:Chemokine interleukin-8-like domain	6	1.6	0.00179306306186	34375_AT, 408_AT, 36674_AT, 875_G_AT, 36103_AT, 40385_AT, 1369_S_AT, 35372_R_AT	356	46	18559	6.79982901808	0.785966706251	0.785966706251	2.74227389625
GOTERM_MF_DIRECT	GO:0030507~spectrin binding	5	1.33333333333	0.00179587400409	34581_S_AT, 164_AT, 36052_AT, 40319_AT, 34688_AT	346	26	16881	9.38250333482	0.652476589956	0.123760134227	2.61267720766
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	11	2.93333333333	0.00185909912739	36615_AT, 1332_F_AT, 1953_AT, 408_AT, 1263_AT, 36101_S_AT, 35414_S_AT, 36100_AT, 1148_S_AT, 39407_AT, 41445_AT, 35915_AT, 1548_S_AT	346	162	16881	3.31283451081	0.665181834957	0.114474643797	2.70348846268
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	15	4.0	0.00188304740629	36621_AT, 37378_R_AT, 37377_I_AT, 37906_AT, 32379_F_AT, 38654_AT, 39586_AT, 31521_F_AT, 1385_AT, 41159_AT, 762_F_AT, 40856_AT, 719_G_AT, 1167_S_AT, 41445_AT, 39175_AT	352	296	18224	2.62361793612	0.504921438148	0.0678894745782	2.56864721996
GOTERM_BP_DIRECT	GO:0043922~negative regulation by host of viral transcription	4	1.06666666667	0.00210982929057	1895_AT, 36674_AT, 36103_AT, 32583_AT, 32928_AT	346	13	16792	14.9328590485	0.991671198817	0.157179502592	3.61737932298
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	5	1.33333333333	0.00211477999395	257_AT, 39071_AT, 31859_AT, 1167_S_AT, 36929_AT, 39753_AT	346	27	16792	8.98736887176	0.991764348051	0.152523788065	3.62572054026
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	13	3.46666666667	0.00228361006032	257_AT, 33802_AT, 1953_AT, 41856_AT, 875_G_AT, 35414_S_AT, 35067_AT, 32583_AT, 1385_AT, 38671_AT, 1895_AT, 34375_AT, 39071_AT, 36101_S_AT, 36100_AT, 988_AT, 1369_S_AT, 35372_R_AT, 39753_AT	346	223	16792	2.82920759999	0.994388089596	0.158662285055	3.90976776554
UP_SEQ_FEATURE	DNA-binding region:Basic motif	10	2.66666666667	0.00262922539868	35992_AT, 1774_AT, 36711_AT, 1973_S_AT, 32583_AT, 41505_R_AT, 1936_S_AT, 1895_AT, 36669_AT, 40790_AT, 1994_AT, 37724_AT, 287_AT	358	163	20063	3.43815333996	0.964407329486	0.565649682235	4.19444760484
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	5	1.33333333333	0.00277118223925	33802_AT, 1936_S_AT, 1461_AT, 1973_S_AT, 41445_AT, 1548_S_AT, 37724_AT	346	29	16792	8.36755032888	0.998147077041	0.183668854369	4.72565685502
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	8	2.13333333333	0.00286076446785	1866_G_AT, 1895_AT, 34375_AT, 1743_S_AT, 37906_AT, 875_G_AT, 41499_AT, 38374_AT, 224_AT, 41445_AT, 1857_AT, 32583_AT	346	92	16792	4.22015581804	0.998488491791	0.18368725255	4.87484919052
GOTERM_BP_DIRECT	GO:0035690~cellular response to drug	7	1.86666666667	0.00290932534582	1936_S_AT, 1520_S_AT, 887_AT, 34375_AT, 39402_AT, 1939_AT, 36674_AT, 875_G_AT, 1973_S_AT, 37724_AT, 749_AT	346	69	16792	4.92351512105	0.998646489037	0.181394611032	4.95563153343
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	20	5.33333333333	0.00314618117914	257_AT, 2036_S_AT, 1125_S_AT, 31615_I_AT, 37270_AT, 875_G_AT, 35067_AT, 833_AT, 37233_AT, 41105_S_AT, 36929_AT, 32193_AT, 37889_AT, 1385_AT, 32359_AT, 34375_AT, 39750_AT, 36674_AT, 39071_AT, 38642_AT, 37155_AT, 988_AT, 1372_AT, 39753_AT	346	459	16792	2.11467502865	0.999210125291	0.189502439517	5.34872155872
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	5	1.33333333333	0.00314643018987	2036_S_AT, 1125_S_AT, 31615_I_AT, 1936_S_AT, 34375_AT, 32265_AT, 875_G_AT, 1973_S_AT, 1369_S_AT, 35372_R_AT, 37724_AT	346	30	16792	8.08863198459	0.999210572462	0.184635536921	5.34913401359
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	6	1.6	0.00316041706277	34375_AT, 408_AT, 36674_AT, 875_G_AT, 36103_AT, 40385_AT, 1369_S_AT, 35372_R_AT	346	49	16881	5.9741653887	0.844524633722	0.169831675054	4.55515218028
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	28	7.46666666667	0.00316085038509	1953_AT, 1461_AT, 1939_AT, 1124_AT, 31859_AT, 32583_AT, 848_AT, 41400_AT, 1244_AT, 1895_AT, 37722_S_AT, 259_S_AT, 36674_AT, 36101_S_AT, 35886_AT, 33893_R_AT, 36100_AT, 33455_AT, 35500_AT, 35726_AT, 287_AT, 36760_AT, 35440_G_AT, 38691_S_AT, 39159_AT, 36960_AT, 36018_AT, 40522_AT, 38970_S_AT, 1852_AT, 36103_AT, 749_AT	346	749	16881	1.82388849873	0.844564368362	0.155684818362	4.55576325273
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	43	11.4666666667	0.00337343178368	2036_S_AT, 39748_AT, 37223_AT, 34857_AT, 31615_I_AT, 35149_AT, 39841_AT, 38538_AT, 35414_S_AT, 33012_AT, 1148_S_AT, 37233_AT, 41169_AT, 40913_AT, 35472_AT, 33092_AT, 34537_AT, 39573_AT, 189_S_AT, 259_S_AT, 39071_AT, 38642_AT, 136_AT, 38018_G_AT, 34145_AT, 1167_S_AT, 33665_S_AT, 34981_AT, 257_AT, 36728_AT, 1125_S_AT, 39424_AT, 37139_AT, 38684_AT, 32193_AT, 37889_AT, 32699_S_AT, 37857_AT, 1852_AT, 38671_AT, 35471_G_AT, 1432_S_AT, 33545_AT, 40310_AT, 34493_AT, 988_AT, 32186_AT, 31977_AT	352	1415	18224	1.57330549309	0.71646429449	0.108262420873	4.5581301158
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	11	2.93333333333	0.00338396851393	2036_S_AT, 1125_S_AT, 31615_I_AT, 1953_AT, 875_G_AT, 40385_AT, 36754_AT, 32583_AT, 1852_AT, 35471_G_AT, 1895_AT, 34375_AT, 259_S_AT, 36674_AT, 36103_AT, 36101_S_AT, 36100_AT, 41445_AT	346	175	16792	3.05056977704	0.999540083663	0.192213419047	5.74181553947
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	11	2.93333333333	0.00339757208053	1520_S_AT, 1953_AT, 39402_AT, 33012_AT, 1148_S_AT, 35915_AT, 1548_S_AT, 1852_AT, 259_S_AT, 1263_AT, 36674_AT, 36101_S_AT, 36100_AT, 39407_AT, 41445_AT	346	176	16881	3.04931358382	0.864823490655	0.153601076577	4.88904431143
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	13	3.46666666667	0.00347455212624	37418_AT, 1973_S_AT, 31734_AT, 32583_AT, 706_AT, 789_AT, 1936_S_AT, 1895_AT, 32265_AT, 40661_AT, 36669_AT, 38491_AT, 1994_AT, 37724_AT, 32928_AT, 34165_AT	346	236	16881	2.68753061624	0.87082590514	0.145663661721	4.99719075759
UP_KEYWORDS	Nucleotide-binding	48	12.8	0.0036158960644	34857_AT, 471_F_AT, 34226_AT, 39522_AT, 37606_AT, 31737_AT, 32379_F_AT, 34294_AT, 37170_AT, 38654_AT, 40913_AT, 41400_AT, 38823_S_AT, 40669_AT, 1139_AT, 1267_AT, 37111_G_AT, 40210_AT, 40365_AT, 40473_AT, 39175_AT, 2004_AT, 31562_AT, 35714_AT, 1750_AT, 33346_R_AT, 1891_AT, 967_G_AT, 38684_AT, 37662_AT, 40098_AT, 568_AT, 40522_AT, 37629_AT, 1432_S_AT, 41657_AT, 41099_AT, 1091_AT, 1602_AT, 600_AT, 919_AT, 39331_AT, 2043_S_AT, 199_S_AT, 31977_AT, 749_AT, 32133_AT, 32486_AT, 40792_S_AT	363	1788	20581	1.52206630059	0.733450141002	0.0748284651404	4.86302335347
INTERPRO	IPR004827:Basic-leucine zipper domain	6	1.6	0.00365357355857	1895_AT, 36711_AT, 36669_AT, 41505_R_AT, 32583_AT, 1994_AT, 287_AT	356	54	18559	5.79244694132	0.956897182522	0.792387819533	5.51322487512
SMART	SM00199:SCY	6	1.6	0.00366049252282	34375_AT, 408_AT, 36674_AT, 875_G_AT, 36103_AT, 40385_AT, 1369_S_AT, 35372_R_AT	245	43	10057	5.72776459421	0.545451123349	0.545451123349	4.54436458348
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	6	1.6	0.00385153626815	34981_AT, 33802_AT, 1895_AT, 40661_AT, 32583_AT, 40473_AT, 1005_AT	346	51	16792	5.70962257735	0.999841267591	0.210566982164	6.51028304343
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	17	4.53333333333	0.00390913108928	257_AT, 2036_S_AT, 1125_S_AT, 31615_I_AT, 1463_AT, 41169_AT, 32699_S_AT, 41159_AT, 39750_AT, 189_S_AT, 39071_AT, 35886_AT, 1139_AT, 38642_AT, 37310_AT, 919_AT, 35018_AT, 2082_S_AT, 32133_AT, 36760_AT, 39753_AT	352	391	18224	2.25098814229	0.767987332832	0.114627609642	5.26396935211
GOTERM_BP_DIRECT	GO:0061024~membrane organization	5	1.33333333333	0.00399791344207	37223_AT, 1602_AT, 35018_AT, 40210_AT, 36760_AT	346	32	16792	7.58309248555	0.999886241786	0.212573415923	6.74964368921
UP_SEQ_FEATURE	domain:Leucine-zipper	8	2.13333333333	0.00410832544582	37418_AT, 1936_S_AT, 1895_AT, 36711_AT, 1973_S_AT, 36669_AT, 41505_R_AT, 32583_AT, 1994_AT, 287_AT, 37724_AT	358	113	20063	3.96756810204	0.994570836144	0.647672461368	6.48092012737
GOTERM_MF_DIRECT	GO:0016301~kinase activity	13	3.46666666667	0.00411135257449	32379_F_AT, 41169_AT, 41657_AT, 189_S_AT, 35886_AT, 38221_AT, 36103_AT, 1091_AT, 37310_AT, 199_S_AT, 2043_S_AT, 36760_AT, 31562_AT, 32486_AT	346	241	16881	2.63177271964	0.911296729924	0.158889933382	5.88742267673
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	14	3.73333333333	0.00411818849353	40442_F_AT, 32379_F_AT, 39159_AT, 41105_S_AT, 40098_AT, 36603_AT, 35886_AT, 38391_AT, 988_AT, 199_S_AT, 40473_AT, 36760_AT, 33385_G_AT, 39175_AT	346	271	16792	2.50717744172	0.999913486477	0.213275515381	6.94588882336
UP_KEYWORDS	Transferase	46	12.2666666667	0.00418432519995	430_AT, 34226_AT, 39522_AT, 37606_AT, 32379_F_AT, 1124_AT, 37170_AT, 41169_AT, 41400_AT, 38823_S_AT, 37722_S_AT, 32626_AT, 189_S_AT, 35886_AT, 1267_AT, 37310_AT, 35500_AT, 32718_AT, 37111_G_AT, 33922_AT, 36760_AT, 40473_AT, 39175_AT, 2004_AT, 31562_AT, 35714_AT, 37862_AT, 35966_AT, 1891_AT, 41111_AT, 37662_AT, 35345_AT, 568_AT, 37629_AT, 1432_S_AT, 41657_AT, 35536_AT, 38221_AT, 1091_AT, 1602_AT, 1994_AT, 199_S_AT, 2043_S_AT, 749_AT, 32133_AT, 32486_AT, 40792_S_AT, 35768_AT	363	1708	20581	1.52696756795	0.783568884399	0.0815123597135	5.60724615537
KEGG_PATHWAY	hsa05134:Legionellosis	7	1.86666666667	0.0043107864445	1852_AT, 1520_S_AT, 1461_AT, 408_AT, 40310_AT, 39402_AT, 259_S_AT, 41598_AT, 1369_S_AT, 35372_R_AT	199	54	6879	4.48101619207	0.642344452024	0.0892358947094	5.41656124322
KEGG_PATHWAY	hsa05200:Pathways in cancer	22	5.86666666667	0.00431866920447	1953_AT, 1461_AT, 1939_AT, 31859_AT, 36929_AT, 848_AT, 1804_AT, 32583_AT, 2030_AT, 1936_S_AT, 1895_AT, 1018_AT, 39071_AT, 36101_S_AT, 1139_AT, 36100_AT, 41445_AT, 1369_S_AT, 33665_S_AT, 35372_R_AT, 257_AT, 1973_S_AT, 568_AT, 164_AT, 919_AT, 2043_S_AT, 2082_S_AT, 37724_AT, 34184_AT	199	393	6879	1.93509532395	0.643017721696	0.0822581113276	5.42621318918
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	12	3.2	0.00467657032651	1866_G_AT, 39424_AT, 1867_AT, 40442_F_AT, 1743_S_AT, 1939_AT, 35915_AT, 789_AT, 40347_AT, 34493_AT, 39407_AT, 41445_AT, 1005_AT	346	213	16792	2.73418545958	0.999975739292	0.233305078415	7.85187647992
GOTERM_CC_DIRECT	GO:0005669~transcription factor TFIID complex	5	1.33333333333	0.00490007480391	1258_S_AT, 1939_AT, 41371_AT, 36519_AT, 131_AT	352	36	18224	7.19065656566	0.839942249126	0.131458616526	6.55689382072
UP_SEQ_FEATURE	domain:SH3 1	5	1.33333333333	0.00496183092452	34712_AT, 989_AT, 1919_AT, 35776_AT, 40792_S_AT	358	39	20063	7.18485890274	0.99816789223	0.650195679328	7.77690726616
UP_SEQ_FEATURE	domain:SH3 2	5	1.33333333333	0.00543712398546	34712_AT, 989_AT, 1919_AT, 35776_AT, 40792_S_AT	358	40	20063	7.00523743017	0.998999876692	0.627234062016	8.49127937438
GOTERM_BP_DIRECT	GO:0007253~cytoplasmic sequestering of NF-kappaB	3	0.8	0.00597762735045	1461_AT, 1548_S_AT, 39587_AT	346	6	16792	24.2658959538	0.999998749473	0.282161645329	9.93071801348
KEGG_PATHWAY	hsa05219:Bladder cancer	6	1.6	0.00606376246927	1936_S_AT, 1953_AT, 1939_AT, 36101_S_AT, 36100_AT, 1973_S_AT, 31859_AT, 1369_S_AT, 2082_S_AT, 35372_R_AT, 37724_AT	199	41	6879	5.05870817502	0.764858724536	0.105375716751	7.54074730728
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	16	4.26666666667	0.0060888025032	1520_S_AT, 39402_AT, 1939_AT, 1973_S_AT, 1891_AT, 1911_S_AT, 32583_AT, 568_AT, 1852_AT, 1936_S_AT, 1895_AT, 38629_AT, 259_S_AT, 32265_AT, 1788_S_AT, 919_AT, 41445_AT, 1994_AT, 37724_AT, 2004_AT, 1005_AT	199	253	6879	2.18610840765	0.766264404096	0.0986179230247	7.57076846559
GOTERM_BP_DIRECT	GO:0048469~cell maturation	5	1.33333333333	0.0061415503738	33094_S_AT, 37418_AT, 1953_AT, 36101_S_AT, 36100_AT, 41216_R_AT, 36018_AT	346	36	16792	6.74052665382	0.999999139562	0.282885411275	10.1894773197
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	6	1.6	0.00621368272493	36999_AT, 32626_AT, 1124_AT, 38654_AT, 41216_R_AT, 40790_AT	346	57	16792	5.10860967448	0.999999270105	0.280078530414	10.303119062
UP_SEQ_FEATURE	signal peptide	79	21.0666666667	0.00624618363166	2036_S_AT, 35149_AT, 1953_AT, 875_G_AT, 38538_AT, 37906_AT, 39586_AT, 35915_AT, 1804_AT, 32464_AT, 2030_AT, 39757_AT, 39573_AT, 35956_S_AT, 36749_AT, 40478_AT, 36674_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 39407_AT, 1569_R_AT, 38018_G_AT, 33665_S_AT, 35372_R_AT, 257_AT, 36009_AT, 35966_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 2082_S_AT, 1372_AT, 36621_AT, 31615_I_AT, 39950_AT, 36459_AT, 35414_S_AT, 31859_AT, 36929_AT, 36754_AT, 41169_AT, 1385_AT, 38356_AT, 887_AT, 34375_AT, 40856_AT, 189_S_AT, 1018_AT, 39071_AT, 33825_AT, 719_G_AT, 34145_AT, 41445_AT, 1369_S_AT, 1167_S_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 33555_AT, 408_AT, 40385_AT, 36651_AT, 32193_AT, 37889_AT, 35378_AT, 37857_AT, 31564_AT, 36615_AT, 38671_AT, 32919_AT, 1432_S_AT, 1332_F_AT, 40310_AT, 36103_AT, 37155_AT, 41365_AT, 31977_AT	358	3346	20063	1.3231649898	0.99964334226	0.629292428252	9.69537574679
BBID	58.(CD40L)_immnosurveillance	6	1.6	0.00632171349952	1852_AT, 39448_R_AT, 35149_AT, 259_S_AT, 36103_AT, 1369_S_AT, 1548_S_AT, 35372_R_AT	33	16	388	4.40909090909	0.374554905034	0.209149132284	6.42223994655
UP_SEQ_FEATURE	compositionally biased region:Poly-Gly	13	3.46666666667	0.00633269603798	34981_AT, 35992_AT, 31669_S_AT, 1973_S_AT, 1124_AT, 38654_AT, 36018_AT, 36285_AT, 1936_S_AT, 1242_AT, 1857_AT, 37724_AT, 2004_AT, 40792_S_AT, 34165_AT	358	292	20063	2.49501607102	0.999680591249	0.591121673798	9.82324544909
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	14	3.73333333333	0.0063465543986	35149_AT, 39424_AT, 37862_AT, 1461_AT, 1939_AT, 41499_AT, 37365_AT, 848_AT, 37662_AT, 568_AT, 39573_AT, 1857_AT, 36760_AT, 35768_AT	346	287	16881	2.37995206542	0.976332826684	0.220870300581	8.95101332345
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	16	4.26666666667	0.00652989387063	37418_AT, 1774_AT, 1866_G_AT, 274_AT, 1743_S_AT, 41499_AT, 1973_S_AT, 31734_AT, 32583_AT, 36018_AT, 706_AT, 1936_S_AT, 1895_AT, 40661_AT, 36669_AT, 38491_AT, 37724_AT, 287_AT, 34165_AT, 32928_AT	346	355	16881	2.19894162664	0.978766357703	0.21397016432	9.19812992695
UP_KEYWORDS	Coiled coil	72	19.2	0.00665118681737	471_F_AT, 39448_R_AT, 35985_AT, 1866_G_AT, 36210_G_AT, 36711_AT, 37378_R_AT, 38538_AT, 37170_AT, 37233_AT, 32583_AT, 41505_R_AT, 32779_S_AT, 36173_R_AT, 33094_S_AT, 1936_S_AT, 41788_I_AT, 41850_S_AT, 35886_AT, 36669_AT, 33922_AT, 287_AT, 36957_AT, 38953_AT, 1743_S_AT, 35067_AT, 1973_S_AT, 41105_S_AT, 36285_AT, 37283_AT, 39587_AT, 38860_AT, 38970_S_AT, 36603_AT, 33545_AT, 164_AT, 37938_AT, 34493_AT, 41598_AT, 1994_AT, 37724_AT, 40792_S_AT, 40895_G_AT, 35768_AT, 34712_AT, 34294_AT, 38654_AT, 36929_AT, 848_AT, 38685_AT, 33662_AT, 41159_AT, 1895_AT, 40319_AT, 37831_AT, 35500_AT, 36760_AT, 40473_AT, 1774_AT, 38463_S_AT, 37317_AT, 37377_I_AT, 41499_AT, 39159_AT, 32679_AT, 34688_AT, 33698_AT, 40098_AT, 37424_AT, 36479_AT, 36052_AT, 38221_AT, 35429_AT, 33366_AT, 38024_AT, 34184_AT, 35776_AT	363	3036	20581	1.34459216673	0.912471660139	0.120322233821	8.77488983999
GOTERM_CC_DIRECT	GO:0045121~membrane raft	11	2.93333333333	0.00676533468804	1852_AT, 34981_AT, 1867_AT, 40310_AT, 259_S_AT, 41856_AT, 37233_AT, 600_AT, 34145_AT, 38018_G_AT, 38685_AT, 36532_AT	352	206	18224	2.7645631068	0.920503683649	0.165448086004	8.94628352185
GOTERM_CC_DIRECT	GO:0043195~terminal bouton	6	1.6	0.00679410295595	36173_R_AT, 38032_AT, 39573_AT, 600_AT, 36754_AT, 749_AT	352	62	18224	5.01026392962	0.92135792397	0.155932850857	8.9826877099
